state_pc,infl_pneumonia_rate,fake_year_treated,pop3,year,rand_e,rand_st,rand_yr,treated,fake_value,true_treatment_effect
IA,126.507820095867,1945,2457.45263671875,1943,-0.832475230671914,5.08346969183165,5.30075449167385,0,126.1812633282,0
IA,126.507820095867,1945,2457.45263671875,1944,18.6622921343046,5.08346969183165,18.0410969758613,0,128.767757188907,0
IA,126.507820095867,1945,2457.45263671875,1945,7.20533696615944,5.08346969183165,9.42137365214459,1,127.191075505907,0
IA,126.507820095867,1945,2457.45263671875,1946,-15.5604303699874,5.08346969183165,-10.4825059530873,1,121.419481897105,-2.49982289492581
IA,126.507820095867,1945,2457.45263671875,1947,-17.0980538558388,5.08346969183165,-1.52831535909216,1,119.213606183294,-4.99964578985161
IA,126.507820095867,1945,2457.45263671875,1948,12.7503676801214,5.08346969183165,0.147128138754818,1,119.782397616856,-7.49946868477743
IA,126.507820095867,1945,2457.45263671875,1949,4.66703258827641,5.08346969183165,10.3362613052121,1,116.983697871069,-9.99929157970324
IA,126.507820095867,1945,2457.45263671875,1950,-2.53625448927287,5.08346969183165,6.56819606159632,1,113.575143006207,-12.499114474629
ID,135.172158479691,1945,442.369140625,1928,-10.123628412626,9.37717011840538,3.80550724654658,0,133.412353988915,0
ID,135.172158479691,1945,442.369140625,1929,0.673360424985559,9.37717011840538,5.28517737963575,0,134.56603637933,0
ID,135.172158479691,1945,442.369140625,1930,12.1444896479736,9.37717011840538,0.046750644680619,0,135.451227964881,0
ID,135.172158479691,1945,442.369140625,1931,-3.18057822385083,9.37717011840538,9.1333140894142,0,134.373049349936,0
ID,135.172158479691,1945,442.369140625,1932,5.00235237343163,9.37717011840538,-12.6819007742547,0,134.10058166648,0
ID,135.172158479691,1945,442.369140625,1933,-13.9349310261748,9.37717011840538,3.87536030090232,0,133.034716380278,0
ID,135.172158479691,1945,442.369140625,1934,17.0708093984972,9.37717011840538,6.28552423477519,0,136.255798619438,0
ID,135.172158479691,1945,442.369140625,1935,5.15751788401515,9.37717011840538,9.73012923256978,0,135.23669971788,0
ID,135.172158479691,1945,442.369140625,1936,-3.2200837321742,9.37717011840538,-8.35893072400666,0,133.494486558432,0
ID,135.172158479691,1945,442.369140625,1937,2.51736536534977,9.37717011840538,13.7726732302221,0,135.174811665896,0
ID,135.172158479691,1945,442.369140625,1938,7.0615111526422,9.37717011840538,5.6873983893923,0,135.224962502584,0
ID,135.172158479691,1945,442.369140625,1939,4.04721068966714,9.37717011840538,-2.12516273339671,0,134.532904400147,0
ID,135.172158479691,1945,442.369140625,1940,-5.29536099884472,9.37717011840538,2.08322301643512,0,133.809066518787,0
ID,135.172158479691,1945,442.369140625,1941,-7.95171980275539,9.37717011840538,-1.50790417333031,0,133.363874278908,0
ID,135.172158479691,1945,442.369140625,1942,-5.60212631820405,9.37717011840538,14.1619339420622,0,134.382325533133,0
ID,135.172158479691,1945,442.369140625,1943,-21.7348352044748,9.37717011840538,5.30075449167385,0,132.325995671986,0
ID,135.172158479691,1945,442.369140625,1944,-10.7349757263239,9.37717011840538,18.0410969758613,0,134.062998744011,0
ID,135.172158479691,1945,442.369140625,1945,-1.87709728313787,9.37717011840538,9.42137365214459,1,134.517800422143,0
ID,135.172158479691,1945,442.369140625,1946,7.59770093821305,9.37717011840538,-10.4825059530873,1,131.970263369091,-2.49982289492581
ID,135.172158479691,1945,442.369140625,1947,-28.1914013071762,9.37717011840538,-1.52831535909216,1,126.339239779326,-4.99964578985161
ID,135.172158479691,1945,442.369140625,1948,-5.77415500438328,9.37717011840538,0.147128138754818,1,126.164913689572,-7.49946868477743
ID,135.172158479691,1945,442.369140625,1949,7.84320344136007,9.37717011840538,10.3362613052121,1,125.536283297543,-9.99929157970324
ID,135.172158479691,1945,442.369140625,1950,-0.864920830809705,9.37717011840538,6.56819606159632,1,121.97724471322,-12.499114474629
IL,137.146410997957,1940,7386.64208984375,1928,4.24393300483657,2.17611080246289,3.80550724654658,0,137.543468580522,0
IL,137.146410997957,1940,7386.64208984375,1929,3.74704218225806,2.17611080246289,5.28517737963575,0,137.567763004918,0
IL,137.146410997957,1940,7386.64208984375,1930,10.3350334058987,2.17611080246289,0.046750644680619,0,137.964640790535,0
IL,137.146410997957,1940,7386.64208984375,1931,-0.168453449860816,2.17611080246289,9.1333140894142,0,137.368620277195,0
IL,137.146410997957,1940,7386.64208984375,1932,-2.19160238648117,2.17611080246289,-12.6819007742547,0,136.07554464035,0
IL,137.146410997957,1940,7386.64208984375,1933,11.7754212275943,2.17611080246289,3.87536030090232,0,138.300110055515,0
IL,137.146410997957,1940,7386.64208984375,1934,33.3315213292314,2.17611080246289,6.28552423477519,0,140.576228262373,0
IL,137.146410997957,1940,7386.64208984375,1935,3.54874652654534,2.17611080246289,9.73012923256978,0,137.770181031994,0
IL,137.146410997957,1940,7386.64208984375,1936,0.704821696785203,2.17611080246289,-8.35893072400666,0,136.581335551189,0
IL,137.146410997957,1940,7386.64208984375,1937,-4.94273774110512,2.17611080246289,13.7726732302221,0,137.123159805111,0
IL,137.146410997957,1940,7386.64208984375,1938,0.408648318212031,2.17611080246289,5.6873983893923,0,137.254034669002,0
IL,137.146410997957,1940,7386.64208984375,1939,-3.13398894737045,2.17611080246289,-2.12516273339671,0,136.509142886304,0
IL,137.146410997957,1940,7386.64208984375,1940,11.9777217457042,2.17611080246289,2.08322301643512,1,138.230733243103,0
IL,137.146410997957,1940,7386.64208984375,1941,-6.11175257270441,2.17611080246289,-1.50790417333031,1,131.242583661922,-4.99964578985163
IL,137.146410997957,1940,7386.64208984375,1942,-6.18888729854143,2.17611080246289,14.1619339420622,1,127.018716305256,-9.99929157970324
IL,137.146410997957,1940,7386.64208984375,1943,-1.51651069028968,2.17611080246289,5.30075449167385,1,122.043249203711,-14.9989373695549
IL,137.146410997957,1940,7386.64208984375,1944,-12.5727443615177,2.17611080246289,18.0410969758613,1,116.574997170946,-19.9985831594065
IL,137.146410997957,1940,7386.64208984375,1945,-3.04468471278607,2.17611080246289,9.42137365214459,1,112.097171179781,-24.9982289492581
IL,137.146410997957,1940,7386.64208984375,1946,-1.64364269837939,2.17611080246289,-10.4825059530873,1,106.242435611109,-29.9978747391097
IL,137.146410997957,1940,7386.64208984375,1947,-1.68043904143697,2.17611080246289,-1.52831535909216,1,101.686819716651,-34.9975205289613
IL,137.146410997957,1940,7386.64208984375,1948,-3.36930577039483,2.17611080246289,0.147128138754818,1,96.602059428796,-39.9971663188129
IL,137.146410997957,1940,7386.64208984375,1949,-9.60123905487364,2.17611080246289,10.3362613052121,1,91.4886769688194,-44.9968121086646
IL,137.146410997957,1940,7386.64208984375,1950,-3.52190396528715,2.17611080246289,6.56819606159632,1,86.9085614257456,-49.9964578985162
IN,156.78902855143,1940,3174.69775390625,1928,-5.63198615687065,8.41522571129195,3.80550724654658,0,155.574582726941,0
IN,156.78902855143,1940,3174.69775390625,1929,12.3637355399083,8.41522571129195,5.28517737963575,0,157.448138403273,0
IN,156.78902855143,1940,3174.69775390625,1930,4.70497517092117,8.41522571129195,0.046750644680619,0,156.420341029627,0
IN,156.78902855143,1940,3174.69775390625,1931,-13.7696958979247,8.41522571129195,9.1333140894142,0,155.027202094979,0
IN,156.78902855143,1940,3174.69775390625,1932,13.2390375051376,8.41522571129195,-12.6819007742547,0,156.637314692101,0
IN,156.78902855143,1940,3174.69775390625,1933,-1.58068387396106,8.41522571129195,3.87536030090232,0,155.983205607949,0
IN,156.78902855143,1940,3174.69775390625,1934,-3.05002805433517,8.41522571129195,6.28552423477519,0,155.956779386606,0
IN,156.78902855143,1940,3174.69775390625,1935,-8.7580332180945,8.41522571129195,9.73012923256978,0,155.558209120119,0
IN,156.78902855143,1940,3174.69775390625,1936,4.48876736539909,8.41522571129195,-8.35893072400666,0,155.97843618064,0
IN,156.78902855143,1940,3174.69775390625,1937,-0.586254394912623,8.41522571129195,13.7726732302221,0,156.57751420232,0
IN,156.78902855143,1940,3174.69775390625,1938,18.6325506654115,8.41522571129195,5.6873983893923,0,158.095130966311,0
IN,156.78902855143,1940,3174.69775390625,1939,-2.38596047099905,8.41522571129195,-2.12516273339671,0,155.602651796531,0
IN,156.78902855143,1940,3174.69775390625,1940,7.66565029559273,8.41522571129195,2.08322301643512,1,156.818232160681,0
IN,156.78902855143,1940,3174.69775390625,1941,3.38646624327644,8.41522571129195,-1.50790417333031,1,151.21111160611,-4.99964578985163
IN,156.78902855143,1940,3174.69775390625,1942,12.8776528245719,8.41522571129195,14.1619339420622,1,147.944076380157,-9.99929157970323
IN,156.78902855143,1940,3174.69775390625,1943,-2.84935321768579,8.41522571129195,5.30075449167385,1,140.928671013561,-14.9989373695549
IN,156.78902855143,1940,3174.69775390625,1944,-5.6657951565448,8.41522571129195,18.0410969758613,1,136.284398154032,-19.9985831594065
IN,156.78902855143,1940,3174.69775390625,1945,4.04613889457735,8.41522571129195,9.42137365214459,1,131.824959603107,-24.9982289492581
IN,156.78902855143,1940,3174.69775390625,1946,-17.250110640863,8.41522571129195,-10.4825059530873,1,123.70049487945,-29.9978747391097
IN,156.78902855143,1940,3174.69775390625,1947,-5.70559370567587,8.41522571129195,-1.52831535909216,1,120.303010312817,-34.9975205289613
IN,156.78902855143,1940,3174.69775390625,1948,-8.48632573255153,8.41522571129195,0.147128138754818,1,115.10906349517,-39.9971663188129
IN,156.78902855143,1940,3174.69775390625,1949,-19.4940300167091,8.41522571129195,10.3362613052121,1,109.518103935225,-44.9968121086646
IN,156.78902855143,1940,3174.69775390625,1950,7.51113609237535,8.41522571129195,6.56819606159632,1,107.030571494101,-49.9964578985162
KS,146.665540523827,1940,1858.04675292969,1928,-2.19156220867898,4.77770760958718,3.80550724654658,0,146.158888904328,0
KS,146.665540523827,1940,1858.04675292969,1929,6.79956989019402,4.77770760958718,5.28517737963575,0,147.13198562087,0
KS,146.665540523827,1940,1858.04675292969,1930,10.5327870194691,4.77770760958718,0.046750644680619,0,147.243385997049,0
KS,146.665540523827,1940,1858.04675292969,1931,2.79428586945621,4.77770760958718,9.1333140894142,0,146.923864054285,0
KS,146.665540523827,1940,1858.04675292969,1932,-9.09808214944304,4.77770760958718,-12.6819007742547,0,144.643866509211,0
KS,146.665540523827,1940,1858.04675292969,1933,0.763733850785912,4.77770760958718,3.87536030090232,0,146.457911162992,0
KS,146.665540523827,1940,1858.04675292969,1934,7.49028219583901,4.77770760958718,6.28552423477519,0,147.251074194191,0
KS,146.665540523827,1940,1858.04675292969,1935,6.04374222048191,4.77770760958718,9.73012923256978,0,147.278650446545,0
KS,146.665540523827,1940,1858.04675292969,1936,-15.1439149545836,4.77770760958718,-8.35893072400666,0,144.25543173121,0
KS,146.665540523827,1940,1858.04675292969,1937,5.46959811255663,4.77770760958718,13.7726732302221,0,147.423363235635,0
KS,146.665540523827,1940,1858.04675292969,1938,-6.63176761113315,4.77770760958718,5.6873983893923,0,145.808962921225,0
KS,146.665540523827,1940,1858.04675292969,1939,-13.717186861858,4.77770760958718,-2.12516273339671,0,144.709792940013,0
KS,146.665540523827,1940,1858.04675292969,1940,-3.43664903687416,4.77770760958718,2.08322301643512,1,145.948266010003,0
KS,146.665540523827,1940,1858.04675292969,1941,5.21721870070189,4.77770760958718,-1.50790417333031,1,141.63445063442,-4.99964578985163
KS,146.665540523827,1940,1858.04675292969,1942,1.40001626206074,4.77770760958718,14.1619339420622,1,137.036576506474,-9.99929157970323
KS,146.665540523827,1940,1858.04675292969,1943,5.92279968227887,4.77770760958718,5.30075449167385,1,132.046150086125,-14.9989373695549
KS,146.665540523827,1940,1858.04675292969,1944,-11.2771711731275,4.77770760958718,18.0410969758613,1,125.963524334942,-19.9985831594065
KS,146.665540523827,1940,1858.04675292969,1945,2.49553565244392,4.77770760958718,9.42137365214459,1,121.910163061462,-24.9982289492581
KS,146.665540523827,1940,1858.04675292969,1946,-14.4998338398246,4.77770760958718,-10.4825059530873,1,114.215786342122,-29.9978747391097
KS,146.665540523827,1940,1858.04675292969,1947,6.61612535381314,4.77770760958718,-1.52831535909216,1,111.775446001334,-34.9975205289613
KS,146.665540523827,1940,1858.04675292969,1948,7.47117250632361,4.77770760958718,0.147128138754818,1,106.945077101626,-39.9971663188129
KS,146.665540523827,1940,1858.04675292969,1949,-0.431321590504268,4.77770760958718,10.3362613052121,1,101.664638560414,-44.9968121086646
KS,146.665540523827,1940,1858.04675292969,1950,0.758113520089488,4.77770760958718,6.56819606159632,1,96.5955330194409,-49.9964578985162
KY,154.058414045721,1940,2574.14331054688,1928,6.04451524580869,-12.2836671199718,3.80550724654658,0,156.081507644627,0
KY,154.058414045721,1940,2574.14331054688,1929,16.8139680993034,-12.2836671199718,5.28517737963575,0,157.232436436631,0
KY,154.058414045721,1940,2574.14331054688,1930,0.69933578744582,-12.2836671199718,0.046750644680619,0,155.359051868697,0
KY,154.058414045721,1940,2574.14331054688,1931,8.16576699070701,-12.2836671199718,9.1333140894142,0,156.56002316126,0
KY,154.058414045721,1940,2574.14331054688,1932,-9.82610955476119,-12.2836671199718,-12.6819007742547,0,153.67007476353,0
KY,154.058414045721,1940,2574.14331054688,1933,10.5268545493929,-12.2836671199718,3.87536030090232,0,156.533234227703,0
KY,154.058414045721,1940,2574.14331054688,1934,-10.2648272900916,-12.2836671199718,6.28552423477519,0,154.574574240448,0
KY,154.058414045721,1940,2574.14331054688,1935,7.49043017379116,-12.2836671199718,9.73012923256978,0,156.522330236726,0
KY,154.058414045721,1940,2574.14331054688,1936,-1.92470078406726,-12.2836671199718,-8.35893072400666,0,154.676364143111,0
KY,154.058414045721,1940,2574.14331054688,1937,-7.98702724402737,-12.2836671199718,13.7726732302221,0,155.176711694827,0
KY,154.058414045721,1940,2574.14331054688,1938,6.18742356791874,-12.2836671199718,5.6873983893923,0,156.18989303398,0
KY,154.058414045721,1940,2574.14331054688,1939,-4.54438552345125,-12.2836671199718,-2.12516273339671,0,154.726084068704,0
KY,154.058414045721,1940,2574.14331054688,1940,1.87973671184013,-12.2836671199718,2.08322301643512,1,155.578915579724,0
KY,154.058414045721,1940,2574.14331054688,1941,12.3521292940752,-12.2836671199718,-1.50790417333031,1,151.446952688608,-4.99964578985163
KY,154.058414045721,1940,2574.14331054688,1942,3.70079610999902,-12.2836671199718,14.1619339420622,1,146.365665486118,-9.99929157970323
KY,154.058414045721,1940,2574.14331054688,1943,-15.1978987753494,-12.2836671199718,5.30075449167385,1,139.033091235212,-14.9989373695549
KY,154.058414045721,1940,2574.14331054688,1944,3.1413117369664,-12.2836671199718,18.0410969758613,1,136.504383620802,-19.9985831594065
KY,154.058414045721,1940,2574.14331054688,1945,9.17782462924957,-12.2836671199718,9.42137365214459,1,131.677402953993,-24.9982289492581
KY,154.058414045721,1940,2574.14331054688,1946,1.54022924081607,-12.2836671199718,-10.4825059530873,1,124.918803645036,-29.9978747391097
KY,154.058414045721,1940,2574.14331054688,1947,-2.30141609857869,-12.2836671199718,-1.52831535909216,1,119.982702850945,-34.9975205289613
KY,154.058414045721,1940,2574.14331054688,1948,-8.55324614657399,-12.2836671199718,0.147128138754818,1,114.441646231186,-39.9971663188129
KY,154.058414045721,1940,2574.14331054688,1949,-10.4395987779244,-12.2836671199718,10.3362613052121,1,109.762821836522,-44.9968121086646
KY,154.058414045721,1940,2574.14331054688,1950,-0.00522398375063182,-12.2836671199718,6.56819606159632,1,105.618210263907,-49.9964578985162
LA,158.502580597997,1930,2037.56970214844,1928,-10.6457524565738,-6.16436306841976,3.80550724654658,0,158.244717021509,0
LA,158.502580597997,1930,2037.56970214844,1929,8.64259947799148,-6.16436306841976,5.28517737963575,0,160.24753572162,0
LA,158.502580597997,1930,2037.56970214844,1930,24.445134046903,-6.16436306841976,0.046750644680619,1,161.565867841763,0
LA,158.502580597997,1930,2037.56970214844,1931,5.71683425529536,-6.16436306841976,9.1333140894142,1,152.647897350062,-7.49946868477741
LA,158.502580597997,1930,2037.56970214844,1932,6.1585548950739,-6.16436306841976,-12.6819007742547,1,144.101839986078,-14.9989373695549
LA,158.502580597997,1930,2037.56970214844,1933,24.1603615150256,-6.16436306841976,3.87536030090232,1,139.230415017054,-22.4984060543323
LA,158.502580597997,1930,2037.56970214844,1934,-4.62471756969533,-6.16436306841976,6.28552423477519,1,128.972946620498,-29.9978747391097
LA,158.502580597997,1930,2037.56970214844,1935,8.83775139422381,-6.16436306841976,9.73012923256978,1,122.991955082002,-37.4973434238871
LA,158.502580597997,1930,2037.56970214844,1936,3.26053986228165,-6.16436306841976,-8.35893072400666,1,114.030312246202,-44.9968121086646
LA,158.502580597997,1930,2037.56970214844,1937,16.8710298765404,-6.16436306841976,13.7726732302221,1,108.998472760562,-52.496280793442
LA,158.502580597997,1930,2037.56970214844,1938,-4.47524201868316,-6.16436306841976,5.6873983893923,1,98.9601131442206,-59.9957494782194
LA,158.502580597997,1930,2037.56970214844,1939,-17.9122701735548,-6.16436306841976,-2.12516273339671,1,89.7263135878166,-67.4952181629968
LA,158.502580597997,1930,2037.56970214844,1940,9.78077110224044,-6.16436306841976,2.08322301643512,1,85.2065683181102,-74.9946868477743
LA,158.502580597997,1930,2037.56970214844,1941,2.12558911044787,-6.16436306841976,-1.50790417333031,1,76.7620250746653,-82.4941555325517
LA,158.502580597997,1930,2037.56970214844,1942,-18.4871306497599,-6.16436306841976,14.1619339420622,1,67.9847763196367,-89.9936242173291
LA,158.502580597997,1930,2037.56970214844,1943,-8.33816332207727,-6.16436306841976,5.30075449167385,1,61.0571453951081,-97.4930929021065
LA,158.502580597997,1930,2037.56970214844,1944,-18.1305942169705,-6.16436306841976,18.0410969758613,1,53.2154507450508,-104.992561586884
LA,158.502580597997,1930,2037.56970214844,1945,1.0523405793194,-6.16436306841976,9.42137365214459,1,47.2032893737165,-112.492030271661
LA,158.502580597997,1930,2037.56970214844,1946,2.52260048921635,-6.16436306841976,-10.4825059530873,1,38.8556526996672,-119.991498956439
LA,158.502580597997,1930,2037.56970214844,1947,6.09631657179118,-6.16436306841976,-1.52831535909216,1,32.1612651528469,-127.490967641216
LA,158.502580597997,1930,2037.56970214844,1948,-13.3457370342612,-6.16436306841976,0.147128138754818,1,22.8013632823566,-134.990436325994
LA,158.502580597997,1930,2037.56970214844,1949,13.8583853233299,-6.16436306841976,10.3362613052121,1,18.5317634916612,-142.489905010771
LA,158.502580597997,1930,2037.56970214844,1950,-2.07314215255018,-6.16436306841976,6.56819606159632,1,9.25073879711496,-149.989373695549
MA,121.146359015256,2020,4167.2392578125,1928,3.83837160611358,-9.47538090931628,3.80550724654658,0,122.668009629127,0
MA,121.146359015256,2020,4167.2392578125,1929,6.34072163976087,-9.47538090931628,5.28517737963575,0,122.992228139146,0
MA,121.146359015256,2020,4167.2392578125,1930,-10.330101941542,-9.47538090931628,0.046750644680619,0,121.063224444268,0
MA,121.146359015256,2020,4167.2392578125,1931,7.04068922847656,-9.47538090931628,9.1333140894142,0,123.254631733506,0
MA,121.146359015256,2020,4167.2392578125,1932,-4.57511595592472,-9.47538090931628,-12.6819007742547,0,121.002290471883,0
MA,121.146359015256,2020,4167.2392578125,1933,-0.426292932550868,-9.47538090931628,3.87536030090232,0,122.245035827978,0
MA,121.146359015256,2020,4167.2392578125,1934,13.3686021484532,-9.47538090931628,6.28552423477519,0,123.745033532772,0
MA,121.146359015256,2020,4167.2392578125,1935,-2.7414397250319,-9.47538090931628,9.73012923256978,0,122.306259595313,0
MA,121.146359015256,2020,4167.2392578125,1936,2.06086123466453,-9.47538090931628,-8.35893072400666,0,121.882036693454,0
MA,121.146359015256,2020,4167.2392578125,1937,-0.66061986509049,-9.47538090931628,13.7726732302221,0,122.71646878119,0
MA,121.146359015256,2020,4167.2392578125,1938,-5.58034848342406,-9.47538090931628,5.6873983893923,0,121.820232177315,0
MA,121.146359015256,2020,4167.2392578125,1939,-0.139629199713856,-9.47538090931628,-2.12516273339671,0,121.973676049547,0
MA,121.146359015256,2020,4167.2392578125,1940,-14.8515916403119,-9.47538090931628,2.08322301643512,0,120.712899092978,0
MA,121.146359015256,2020,4167.2392578125,1941,-0.155534404433242,-9.47538090931628,-1.50790417333031,0,122.002948457078,0
MA,121.146359015256,2020,4167.2392578125,1942,13.5399903928352,-9.47538090931628,14.1619339420622,0,124.155992842574,0
MA,121.146359015256,2020,4167.2392578125,1943,-6.4186477930074,-9.47538090931628,5.30075449167385,0,121.717070051471,0
MA,121.146359015256,2020,4167.2392578125,1944,13.2290161499985,-9.47538090931628,18.0410969758613,0,124.318853569981,0
MA,121.146359015256,2020,4167.2392578125,1945,20.1889413176211,-9.47538090931628,9.42137365214459,0,124.583859920557,0
MA,121.146359015256,2020,4167.2392578125,1946,9.09936389920793,-9.47538090931628,-10.4825059530873,0,122.479708198454,0
MA,121.146359015256,2020,4167.2392578125,1947,8.44677228785278,-9.47538090931628,-1.52831535909216,0,122.862158567018,0
MA,121.146359015256,2020,4167.2392578125,1948,7.07505922693199,-9.47538090931628,0.147128138754818,0,122.808759435819,0
MA,121.146359015256,2020,4167.2392578125,1949,-15.0675956606494,-9.47538090931628,10.3362613052121,0,121.103950605383,0
MA,121.146359015256,2020,4167.2392578125,1950,-15.3559944628363,-9.47538090931628,6.56819606159632,0,120.886707462984,0
MD,149.327365215868,1940,1593.8583984375,1928,34.9606353457436,13.2622690024267,3.80550724654658,0,151.687477212527,0
MD,149.327365215868,1940,1593.8583984375,1929,8.81352284302082,13.2622690024267,5.28517737963575,0,149.146749468909,0
MD,149.327365215868,1940,1593.8583984375,1930,-10.0246464075191,13.2622690024267,0.046750644680619,0,147.001011207107,0
MD,149.327365215868,1940,1593.8583984375,1931,-4.28745019445293,13.2622690024267,9.1333140894142,0,148.029059000651,0
MD,149.327365215868,1940,1593.8583984375,1932,-6.89394403514854,13.2622690024267,-12.6819007742547,0,146.677648873398,0
MD,149.327365215868,1940,1593.8583984375,1933,-3.57099505856081,13.2622690024267,3.87536030090232,0,147.837806824814,0
MD,149.327365215868,1940,1593.8583984375,1934,-4.38833115658123,13.2622690024267,6.28552423477519,0,147.876581411706,0
MD,149.327365215868,1940,1593.8583984375,1935,0.853568775888988,13.2622690024267,9.73012923256978,0,148.573001654843,0
MD,149.327365215868,1940,1593.8583984375,1936,10.1648913570309,13.2622690024267,-8.35893072400666,0,148.599680915128,0
MD,149.327365215868,1940,1593.8583984375,1937,13.2681509076766,13.2622690024267,13.7726732302221,0,150.016587067904,0
MD,149.327365215868,1940,1593.8583984375,1938,0.638471318697766,13.2622690024267,5.6873983893923,0,148.349355366965,0
MD,149.327365215868,1940,1593.8583984375,1939,5.2139311357139,13.2622690024267,-2.12516273339671,0,148.416273292527,0
MD,149.327365215868,1940,1593.8583984375,1940,9.99364408462905,13.2622690024267,2.08322301643512,1,149.10466387491,0
MD,149.327365215868,1940,1593.8583984375,1941,-3.17441317486562,13.2622690024267,-1.50790417333031,1,142.60865599962,-4.99964578985163
MD,149.327365215868,1940,1593.8583984375,1942,-0.534447368640099,13.2622690024267,14.1619339420622,1,138.656498696161,-9.99929157970323
MD,149.327365215868,1940,1593.8583984375,1943,-13.6328304519325,13.2622690024267,5.30075449167385,1,131.903955625461,-14.9989373695549
MD,149.327365215868,1940,1593.8583984375,1944,12.2150249732554,13.2622690024267,18.0410969758613,1,130.126112502337,-19.9985831594065
MD,149.327365215868,1940,1593.8583984375,1945,6.17788083055024,13.2622690024267,9.42137365214459,1,124.091766132029,-24.9982289492581
MD,149.327365215868,1940,1593.8583984375,1946,1.74947088338523,13.2622690024267,-10.4825059530873,1,117.6540853672,-29.9978747391097
MD,149.327365215868,1940,1593.8583984375,1947,15.0779008143908,13.2622690024267,-1.52831535909216,1,114.434992100148,-34.9975205289613
MD,149.327365215868,1940,1593.8583984375,1948,3.84705868110477,13.2622690024267,0.147128138754818,1,108.39603427186,-39.9971663188129
MD,149.327365215868,1940,1593.8583984375,1949,8.08171178213376,13.2622690024267,10.3362613052121,1,104.329310450435,-44.9968121086646
MD,149.327365215868,1940,1593.8583984375,1950,22.4763900113752,13.2622690024267,6.56819606159632,1,100.580729221326,-49.9964578985162
ME,121.661380399019,2020,791.11376953125,1928,1.46318533277383,3.32289188250961,3.80550724654658,0,121.665685106372,0
ME,121.661380399019,2020,791.11376953125,1929,-21.5184180012688,3.32289188250961,5.28517737963575,0,119.441508279622,0
ME,121.661380399019,2020,791.11376953125,1930,7.08033728609708,3.32289188250961,0.046750644680619,0,122.039462471611,0
ME,121.661380399019,2020,791.11376953125,1931,16.0928816985104,3.32289188250961,9.1333140894142,0,123.395045085089,0
ME,121.661380399019,2020,791.11376953125,1932,-1.32631769508576,3.32289188250961,-12.6819007742547,0,120.562364402546,0
ME,121.661380399019,2020,791.11376953125,1933,1.39648696051093,3.32289188250961,3.87536030090232,0,121.662507921864,0
ME,121.661380399019,2020,791.11376953125,1934,9.39125067505346,3.32289188250961,6.28552423477519,0,122.582492490012,0
ME,121.661380399019,2020,791.11376953125,1935,-0.32291088244156,3.32289188250961,9.73012923256978,0,121.783306584152,0
ME,121.661380399019,2020,791.11376953125,1936,3.75524746705939,3.32289188250961,-8.35893072400666,0,121.286669421273,0
ME,121.661380399019,2020,791.11376953125,1937,7.78758641268032,3.32289188250961,13.7726732302221,0,122.796483513547,0
ME,121.661380399019,2020,791.11376953125,1938,-4.00835931775825,3.32289188250961,5.6873983893923,0,121.212625198461,0
ME,121.661380399019,2020,791.11376953125,1939,4.31662312006789,3.32289188250961,-2.12516273339671,0,121.654495386105,0
ME,121.661380399019,2020,791.11376953125,1940,19.3498025077253,3.32289188250961,2.08322301643512,0,123.368232612362,0
ME,121.661380399019,2020,791.11376953125,1941,27.5174124837268,3.32289188250961,-1.50790417333031,0,124.005437250474,0
ME,121.661380399019,2020,791.11376953125,1942,6.80582172084415,3.32289188250961,14.1619339420622,0,122.717770079955,0
ME,121.661380399019,2020,791.11376953125,1943,-13.5418687087119,3.32289188250961,5.30075449167385,0,120.23994206448,0
ME,121.661380399019,2020,791.11376953125,1944,-7.38129379964693,3.32289188250961,18.0410969758613,0,121.493016679596,0
ME,121.661380399019,2020,791.11376953125,1945,-11.1505358044614,3.32289188250961,9.42137365214459,0,120.685106312929,0
ME,121.661380399019,2020,791.11376953125,1946,-8.82505442732795,3.32289188250961,-10.4825059530873,0,119.92246047038,0
ME,121.661380399019,2020,791.11376953125,1947,-2.15764024018431,3.32289188250961,-1.52831535909216,0,121.036911418795,0
ME,121.661380399019,2020,791.11376953125,1948,16.0706262771632,3.32289188250961,0.147128138754818,0,122.943510245422,0
ME,121.661380399019,2020,791.11376953125,1949,-1.05569787166277,3.32289188250961,10.3362613052121,0,121.740334488862,0
ME,121.661380399019,2020,791.11376953125,1950,-14.9722809034381,3.32289188250961,6.56819606159632,0,120.160272923504,0
MI,133.042724337429,1945,4580.42626953125,1928,-6.26091096698492,15.3640718682383,3.80550724654658,0,131.070501416234,0
MI,133.042724337429,1945,4580.42626953125,1929,13.7383492504346,15.3640718682383,5.28517737963575,0,133.14441094463,0
MI,133.042724337429,1945,4580.42626953125,1930,0.768534445666598,15.3640718682383,0.046750644680619,0,131.585508127406,0
MI,133.042724337429,1945,4580.42626953125,1931,-3.87121233826479,15.3640718682383,9.1333140894142,0,131.575861621249,0
MI,133.042724337429,1945,4580.42626953125,1932,2.37027503269731,15.3640718682383,-12.6819007742547,0,131.109249615162,0
MI,133.042724337429,1945,4580.42626953125,1933,-0.717454824560094,15.3640718682383,3.87536030090232,0,131.628339683194,0
MI,133.042724337429,1945,4580.42626953125,1934,10.4479391489999,15.3640718682383,6.28552423477519,0,132.865387277244,0
MI,133.042724337429,1945,4580.42626953125,1935,13.8762030600621,15.3640718682383,9.73012923256978,0,133.38044391824,0
